	HY	CFS	Month	Day	Year	YMD
1	HY1912	184	10	1	1912	10/1/1912
2	HY1912	190	10	2	1912	10/2/1912
3	HY1912	202	10	3	1912	10/3/1912
4	HY1912	190	10	4	1912	10/4/1912
5	HY1912	190	10	5	1912	10/5/1912
6	HY1912	187	10	6	1912	10/6/1912
7	HY1912	178	10	7	1912	10/7/1912
8	HY1912	175	10	8	1912	10/8/1912
9	HY1912	233	10	9	1912	10/9/1912
10	HY1912	236	10	10	1912	10/10/1912
11	HY1912	216	10	11	1912	10/11/1912
12	HY1912	208	10	12	1912	10/12/1912
13	HY1912	208	10	13	1912	10/13/1912
14	HY1912	279	10	14	1912	10/14/1912
15	HY1912	244	10	15	1912	10/15/1912
16	HY1912	212	10	16	1912	10/16/1912
17	HY1912	212	10	17	1912	10/17/1912
18	HY1912	205	10	18	1912	10/18/1912
19	HY1912	208	10	19	1912	10/19/1912
20	HY1912	190	10	20	1912	10/20/1912
21	HY1912	181	10	21	1912	10/21/1912
22	HY1912	178	10	22	1912	10/22/1912
23	HY1912	187	10	23	1912	10/23/1912
24	HY1912	187	10	24	1912	10/24/1912
25	HY1912	193	10	25	1912	10/25/1912
26	HY1912	199	10	26	1912	10/26/1912
27	HY1912	236	10	27	1912	10/27/1912
28	HY1912	244	10	28	1912	10/28/1912
29	HY1912	233	10	29	1912	10/29/1912
30	HY1912	212	10	30	1912	10/30/1912
31	HY1912	196	10	31	1912	10/31/1912
32	HY1912	196	11	1	1912	11/1/1912
33	HY1912	196	11	2	1912	11/2/1912
34	HY1912	190	11	3	1912	11/3/1912
35	HY1912	193	11	4	1912	11/4/1912
36	HY1912	190	11	5	1912	11/5/1912
37	HY1912	187	11	6	1912	11/6/1912
38	HY1912	202	11	7	1912	11/7/1912
39	HY1912	202	11	8	1912	11/8/1912
40	HY1912	205	11	9	1912	11/9/1912
41	HY1912	202	11	10	1912	11/10/1912
42	HY1912	236	11	11	1912	11/11/1912
43	HY1912	212	11	12	1912	11/12/1912
44	HY1912	216	11	13	1912	11/13/1912
45	HY1912	222	11	14	1912	11/14/1912
46	HY1912	216	11	15	1912	11/15/1912
47	HY1912	324	11	16	1912	11/16/1912
48	HY1912	315	11	17	1912	11/17/1912
49	HY1912	222	11	18	1912	11/18/1912
50	HY1912	233	11	19	1912	11/19/1912
51	HY1912	236	11	20	1912	11/20/1912
52	HY1912	240	11	21	1912	11/21/1912
53	HY1912	233	11	22	1912	11/22/1912
54	HY1912	230	11	23	1912	11/23/1912
55	HY1912	236	11	24	1912	11/24/1912
56	HY1912	233	11	25	1912	11/25/1912
57	HY1912	236	11	26	1912	11/26/1912
58	HY1912	233	11	27	1912	11/27/1912
59	HY1912	219	11	28	1912	11/28/1912
60	HY1912	219	11	29	1912	11/29/1912
61	HY1912	199	11	30	1912	11/30/1912
62	HY1912	187	12	1	1912	12/1/1912
63	HY1912	187	12	2	1912	12/2/1912
64	HY1912	199	12	3	1912	12/3/1912
65	HY1912	202	12	4	1912	12/4/1912
66	HY1912	199	12	5	1912	12/5/1912
67	HY1912	268	12	6	1912	12/6/1912
68	HY1912	307	12	7	1912	12/7/1912
69	HY1912	279	12	8	1912	12/8/1912
70	HY1912	247	12	9	1912	12/9/1912
71	HY1912	258	12	10	1912	12/10/1912
72	HY1912	236	12	11	1912	12/11/1912
73	HY1912	216	12	12	1912	12/12/1912
74	HY1912	208	12	13	1912	12/13/1912
75	HY1912	202	12	14	1912	12/14/1912
76	HY1912	208	12	15	1912	12/15/1912
77	HY1912	216	12	16	1912	12/16/1912
78	HY1912	236	12	17	1912	12/17/1912
79	HY1912	226	12	18	1912	12/18/1912
80	HY1912	219	12	19	1912	12/19/1912
81	HY1912	216	12	20	1912	12/20/1912
82	HY1912	216	12	21	1912	12/21/1912
83	HY1912	202	12	22	1912	12/22/1912
84	HY1912	208	12	23	1912	12/23/1912
85	HY1912	208	12	24	1912	12/24/1912
86	HY1912	202	12	25	1912	12/25/1912
87	HY1912	205	12	26	1912	12/26/1912
88	HY1912	205	12	27	1912	12/27/1912
89	HY1912	222	12	28	1912	12/28/1912
90	HY1912	254	12	29	1912	12/29/1912
91	HY1912	279	12	30	1912	12/30/1912
92	HY1912	295	12	31	1912	12/31/1912
93	HY1912	240	1	1	1912	1/1/1912
94	HY1912	261	1	2	1912	1/2/1912
95	HY1912	205	1	3	1912	1/3/1912
96	HY1912	240	1	4	1912	1/4/1912
97	HY1912	261	1	5	1912	1/5/1912
98	HY1912	268	1	6	1912	1/6/1912
99	HY1912	258	1	7	1912	1/7/1912
100	HY1912	356	1	8	1912	1/8/1912
101	HY1912	380	1	9	1912	1/9/1912
102	HY1912	410	1	10	1912	1/10/1912
103	HY1912	405	1	11	1912	1/11/1912
104	HY1912	400	1	12	1912	1/12/1912
105	HY1912	1140	1	13	1912	1/13/1912
106	HY1912	905	1	14	1912	1/14/1912
107	HY1912	668	1	15	1912	1/15/1912
108	HY1912	1180	1	16	1912	1/16/1912
109	HY1912	835	1	17	1912	1/17/1912
110	HY1912	870	1	18	1912	1/18/1912
111	HY1912	800	1	19	1912	1/19/1912
112	HY1912	700	1	20	1912	1/20/1912
113	HY1912	700	1	21	1912	1/21/1912
114	HY1912	765	1	22	1912	1/22/1912
115	HY1912	800	1	23	1912	1/23/1912
116	HY1912	1300	1	24	1912	1/24/1912
117	HY1912	9960	1	25	1912	1/25/1912
118	HY1912	6680	1	26	1912	1/26/1912
119	HY1912	3660	1	27	1912	1/27/1912
120	HY1912	2110	1	28	1912	1/28/1912
121	HY1912	2000	1	29	1912	1/29/1912
122	HY1912	1440	1	30	1912	1/30/1912
123	HY1912	1060	1	31	1912	1/31/1912
124	HY1912	765	2	1	1912	2/1/1912
125	HY1912	765	2	2	1912	2/2/1912
126	HY1912	732	2	3	1912	2/3/1912
127	HY1912	732	2	4	1912	2/4/1912
128	HY1912	800	2	5	1912	2/5/1912
129	HY1912	870	2	6	1912	2/6/1912
130	HY1912	942	2	7	1912	2/7/1912
131	HY1912	1390	2	8	1912	2/8/1912
132	HY1912	1440	2	9	1912	2/9/1912
133	HY1912	1780	2	10	1912	2/10/1912
134	HY1912	1780	2	11	1912	2/11/1912
135	HY1912	1440	2	12	1912	2/12/1912
136	HY1912	1780	2	13	1912	2/13/1912
137	HY1912	1390	2	14	1912	2/14/1912
138	HY1912	1140	2	15	1912	2/15/1912
139	HY1912	1220	2	16	1912	2/16/1912
140	HY1912	3660	2	17	1912	2/17/1912
141	HY1912	5000	2	18	1912	2/18/1912
142	HY1912	4090	2	19	1912	2/19/1912
143	HY1912	2350	2	20	1912	2/20/1912
144	HY1912	1890	2	21	1912	2/21/1912
145	HY1912	1480	2	22	1912	2/22/1912
146	HY1912	1300	2	23	1912	2/23/1912
147	HY1912	1100	2	24	1912	2/24/1912
148	HY1912	1060	2	25	1912	2/25/1912
149	HY1912	1060	2	26	1912	2/26/1912
150	HY1912	1100	2	27	1912	2/27/1912
151	HY1912	1020	2	28	1912	2/28/1912
152	HY1912	835	3	1	1912	3/1/1912
153	HY1912	835	3	2	1912	3/2/1912
154	HY1912	835	3	3	1912	3/3/1912
155	HY1912	835	3	4	1912	3/4/1912
156	HY1912	942	3	5	1912	3/5/1912
157	HY1912	1780	3	6	1912	3/6/1912
158	HY1912	1390	3	7	1912	3/7/1912
159	HY1912	1100	3	8	1912	3/8/1912
160	HY1912	1580	3	9	1912	3/9/1912
161	HY1912	1240	3	10	1912	3/10/1912
162	HY1912	1140	3	11	1912	3/11/1912
163	HY1912	1340	3	12	1912	3/12/1912
164	HY1912	1390	3	13	1912	3/13/1912
165	HY1912	1340	3	14	1912	3/14/1912
166	HY1912	1390	3	15	1912	3/15/1912
167	HY1912	2000	3	16	1912	3/16/1912
168	HY1912	1580	3	17	1912	3/17/1912
169	HY1912	1580	3	18	1912	3/18/1912
170	HY1912	1580	3	19	1912	3/19/1912
171	HY1912	1440	3	20	1912	3/20/1912
172	HY1912	1300	3	21	1912	3/21/1912
173	HY1912	1390	3	22	1912	3/22/1912
174	HY1912	1300	3	23	1912	3/23/1912
175	HY1912	1480	3	24	1912	3/24/1912
176	HY1912	1480	3	25	1912	3/25/1912
177	HY1912	1680	3	26	1912	3/26/1912
178	HY1912	1890	3	27	1912	3/27/1912
179	HY1912	2230	3	28	1912	3/28/1912
180	HY1912	2350	3	29	1912	3/29/1912
181	HY1912	2350	3	30	1912	3/30/1912
182	HY1912	2000	3	31	1912	3/31/1912
183	HY1912	1890	4	1	1912	4/1/1912
184	HY1912	2000	4	2	1912	4/2/1912
185	HY1912	2230	4	3	1912	4/3/1912
186	HY1912	2230	4	4	1912	4/4/1912
187	HY1912	1890	4	5	1912	4/5/1912
188	HY1912	1780	4	6	1912	4/6/1912
189	HY1912	2000	4	7	1912	4/7/1912
190	HY1912	1780	4	8	1912	4/8/1912
191	HY1912	1780	4	9	1912	4/9/1912
192	HY1912	3120	4	10	1912	4/10/1912
193	HY1912	2730	4	11	1912	4/11/1912
194	HY1912	2350	4	12	1912	4/12/1912
195	HY1912	2000	4	13	1912	4/13/1912
196	HY1912	1890	4	14	1912	4/14/1912
197	HY1912	1890	4	15	1912	4/15/1912
198	HY1912	1780	4	16	1912	4/16/1912
199	HY1912	1680	4	17	1912	4/17/1912
200	HY1912	1780	4	18	1912	4/18/1912
201	HY1912	1780	4	19	1912	4/19/1912
202	HY1912	1680	4	20	1912	4/20/1912
203	HY1912	1680	4	21	1912	4/21/1912
204	HY1912	1480	4	22	1912	4/22/1912
205	HY1912	1580	4	23	1912	4/23/1912
206	HY1912	1480	4	24	1912	4/24/1912
207	HY1912	1300	4	25	1912	4/25/1912
208	HY1912	1220	4	26	1912	4/26/1912
209	HY1912	1260	4	27	1912	4/27/1912
210	HY1912	1300	4	28	1912	4/28/1912
211	HY1912	3520	4	29	1912	4/29/1912
212	HY1912	3380	4	30	1912	4/30/1912
213	HY1912	5320	5	1	1912	5/1/1912
214	HY1912	4090	5	2	1912	5/2/1912
215	HY1912	3250	5	3	1912	5/3/1912
216	HY1912	2860	5	4	1912	5/4/1912
217	HY1912	3520	5	5	1912	5/5/1912
218	HY1912	3660	5	6	1912	5/6/1912
219	HY1912	3800	5	7	1912	5/7/1912
220	HY1912	4390	5	8	1912	5/8/1912
221	HY1912	4390	5	9	1912	5/9/1912
222	HY1912	5640	5	10	1912	5/10/1912
223	HY1912	5000	5	11	1912	5/11/1912
224	HY1912	5640	5	12	1912	5/12/1912
225	HY1912	5810	5	13	1912	5/13/1912
226	HY1912	5480	5	14	1912	5/14/1912
227	HY1912	5640	5	15	1912	5/15/1912
228	HY1912	5320	5	16	1912	5/16/1912
229	HY1912	5000	5	17	1912	5/17/1912
230	HY1912	5000	5	18	1912	5/18/1912
231	HY1912	5000	5	19	1912	5/19/1912
232	HY1912	6500	5	20	1912	5/20/1912
233	HY1912	5980	5	21	1912	5/21/1912
234	HY1912	5640	5	22	1912	5/22/1912
235	HY1912	4240	5	23	1912	5/23/1912
236	HY1912	4090	5	24	1912	5/24/1912
237	HY1912	7650	5	25	1912	5/25/1912
238	HY1912	9520	5	26	1912	5/26/1912
239	HY1912	7850	5	27	1912	5/27/1912
240	HY1912	6680	5	28	1912	5/28/1912
241	HY1912	6500	5	29	1912	5/29/1912
242	HY1912	6500	5	30	1912	5/30/1912
243	HY1912	5320	5	31	1912	5/31/1912
244	HY1912	5320	6	1	1912	6/1/1912
245	HY1912	5640	6	2	1912	6/2/1912
246	HY1912	5320	6	3	1912	6/3/1912
247	HY1912	5640	6	4	1912	6/4/1912
248	HY1912	5480	6	5	1912	6/5/1912
249	HY1912	5480	6	6	1912	6/6/1912
250	HY1912	5640	6	7	1912	6/7/1912
251	HY1912	5000	6	8	1912	6/8/1912
252	HY1912	4540	6	9	1912	6/9/1912
253	HY1912	3800	6	10	1912	6/10/1912
254	HY1912	4090	6	11	1912	6/11/1912
255	HY1912	4090	6	12	1912	6/12/1912
256	HY1912	3520	6	13	1912	6/13/1912
257	HY1912	3250	6	14	1912	6/14/1912
258	HY1912	2470	6	15	1912	6/15/1912
259	HY1912	2470	6	16	1912	6/16/1912
260	HY1912	2470	6	17	1912	6/17/1912
261	HY1912	2350	6	18	1912	6/18/1912
262	HY1912	2470	6	19	1912	6/19/1912
263	HY1912	2350	6	20	1912	6/20/1912
264	HY1912	2000	6	21	1912	6/21/1912
265	HY1912	1890	6	22	1912	6/22/1912
266	HY1912	2230	6	23	1912	6/23/1912
267	HY1912	1890	6	24	1912	6/24/1912
268	HY1912	1680	6	25	1912	6/25/1912
269	HY1912	1780	6	26	1912	6/26/1912
270	HY1912	1440	6	27	1912	6/27/1912
271	HY1912	1580	6	28	1912	6/28/1912
272	HY1912	1480	6	29	1912	6/29/1912
273	HY1912	1390	6	30	1912	6/30/1912
274	HY1912	1220	7	1	1912	7/1/1912
275	HY1912	1260	7	2	1912	7/2/1912
276	HY1912	1100	7	3	1912	7/3/1912
277	HY1912	1100	7	4	1912	7/4/1912
278	HY1912	1140	7	5	1912	7/5/1912
279	HY1912	1140	7	6	1912	7/6/1912
280	HY1912	1060	7	7	1912	7/7/1912
281	HY1912	1060	7	8	1912	7/8/1912
282	HY1912	1060	7	9	1912	7/9/1912
283	HY1912	1020	7	10	1912	7/10/1912
284	HY1912	980	7	11	1912	7/11/1912
285	HY1912	980	7	12	1912	7/12/1912
286	HY1912	905	7	13	1912	7/13/1912
287	HY1912	905	7	14	1912	7/14/1912
288	HY1912	800	7	15	1912	7/15/1912
289	HY1912	849	7	16	1912	7/16/1912
290	HY1912	835	7	17	1912	7/17/1912
291	HY1912	700	7	18	1912	7/18/1912
292	HY1912	765	7	19	1912	7/19/1912
293	HY1912	700	7	20	1912	7/20/1912
294	HY1912	515	7	21	1912	7/21/1912
295	HY1912	460	7	22	1912	7/22/1912
296	HY1912	515	7	23	1912	7/23/1912
297	HY1912	488	7	24	1912	7/24/1912
298	HY1912	460	7	25	1912	7/25/1912
299	HY1912	410	7	26	1912	7/26/1912
300	HY1912	410	7	27	1912	7/27/1912
301	HY1912	410	7	28	1912	7/28/1912
302	HY1912	360	7	29	1912	7/29/1912
303	HY1912	338	7	30	1912	7/30/1912
304	HY1912	360	7	31	1912	7/31/1912
305	HY1912	315	8	1	1912	8/1/1912
306	HY1912	338	8	2	1912	8/2/1912
307	HY1912	351	8	3	1912	8/3/1912
308	HY1912	338	8	4	1912	8/4/1912
309	HY1912	275	8	5	1912	8/5/1912
310	HY1912	295	8	6	1912	8/6/1912
311	HY1912	275	8	7	1912	8/7/1912
312	HY1912	275	8	8	1912	8/8/1912
313	HY1912	295	8	9	1912	8/9/1912
314	HY1912	275	8	10	1912	8/10/1912
315	HY1912	275	8	11	1912	8/11/1912
316	HY1912	258	8	12	1912	8/12/1912
317	HY1912	275	8	13	1912	8/13/1912
318	HY1912	240	8	14	1912	8/14/1912
319	HY1912	212	8	15	1912	8/15/1912
320	HY1912	240	8	16	1912	8/16/1912
321	HY1912	240	8	17	1912	8/17/1912
322	HY1912	240	8	18	1912	8/18/1912
323	HY1912	222	8	19	1912	8/19/1912
324	HY1912	205	8	20	1912	8/20/1912
325	HY1912	205	8	21	1912	8/21/1912
326	HY1912	205	8	22	1912	8/22/1912
327	HY1912	205	8	23	1912	8/23/1912
328	HY1912	205	8	24	1912	8/24/1912
329	HY1912	190	8	25	1912	8/25/1912
330	HY1912	175	8	26	1912	8/26/1912
331	HY1912	175	8	27	1912	8/27/1912
332	HY1912	175	8	28	1912	8/28/1912
333	HY1912	175	8	29	1912	8/29/1912
334	HY1912	175	8	30	1912	8/30/1912
335	HY1912	175	8	31	1912	8/31/1912
336	HY1912	175	9	1	1912	9/1/1912
337	HY1912	175	9	2	1912	9/2/1912
338	HY1912	190	9	3	1912	9/3/1912
339	HY1912	275	9	4	1912	9/4/1912
340	HY1912	315	9	5	1912	9/5/1912
341	HY1912	1480	9	6	1912	9/6/1912
342	HY1912	980	9	7	1912	9/7/1912
343	HY1912	835	9	8	1912	9/8/1912
344	HY1912	765	9	9	1912	9/9/1912
345	HY1912	668	9	10	1912	9/10/1912
346	HY1912	635	9	11	1912	9/11/1912
347	HY1912	575	9	12	1912	9/12/1912
348	HY1912	515	9	13	1912	9/13/1912
349	HY1912	515	9	14	1912	9/14/1912
350	HY1912	410	9	15	1912	9/15/1912
351	HY1912	360	9	16	1912	9/16/1912
352	HY1912	360	9	17	1912	9/17/1912
353	HY1912	338	9	18	1912	9/18/1912
354	HY1912	315	9	19	1912	9/19/1912
355	HY1912	275	9	20	1912	9/20/1912
356	HY1912	275	9	21	1912	9/21/1912
357	HY1912	275	9	22	1912	9/22/1912
358	HY1912	275	9	23	1912	9/23/1912
359	HY1912	275	9	24	1912	9/24/1912
360	HY1912	240	9	25	1912	9/25/1912
361	HY1912	240	9	26	1912	9/26/1912
362	HY1912	240	9	27	1912	9/27/1912
363	HY1912	240	9	28	1912	9/28/1912
364	HY1912	240	9	29	1912	9/29/1912
365	HY1912	240	9	30	1912	9/30/1912
366	HY1913	240	10	1	1913	10/1/1913
367	HY1913	240	10	2	1913	10/2/1913
368	HY1913	240	10	3	1913	10/3/1913
369	HY1913	222	10	4	1913	10/4/1913
370	HY1913	205	10	5	1913	10/5/1913
371	HY1913	205	10	6	1913	10/6/1913
372	HY1913	205	10	7	1913	10/7/1913
373	HY1913	205	10	8	1913	10/8/1913
374	HY1913	205	10	9	1913	10/9/1913
375	HY1913	205	10	10	1913	10/10/1913
376	HY1913	205	10	11	1913	10/11/1913
377	HY1913	205	10	12	1913	10/12/1913
378	HY1913	205	10	13	1913	10/13/1913
379	HY1913	205	10	14	1913	10/14/1913
380	HY1913	205	10	15	1913	10/15/1913
381	HY1913	205	10	16	1913	10/16/1913
382	HY1913	205	10	17	1913	10/17/1913
383	HY1913	205	10	18	1913	10/18/1913
384	HY1913	205	10	19	1913	10/19/1913
385	HY1913	205	10	20	1913	10/20/1913
386	HY1913	205	10	21	1913	10/21/1913
387	HY1913	240	10	22	1913	10/22/1913
388	HY1913	315	10	23	1913	10/23/1913
389	HY1913	258	10	24	1913	10/24/1913
390	HY1913	315	10	25	1913	10/25/1913
391	HY1913	338	10	26	1913	10/26/1913
392	HY1913	338	10	27	1913	10/27/1913
393	HY1913	360	10	28	1913	10/28/1913
394	HY1913	360	10	29	1913	10/29/1913
395	HY1913	338	10	30	1913	10/30/1913
396	HY1913	315	10	31	1913	10/31/1913
397	HY1913	315	11	1	1913	11/1/1913
398	HY1913	315	11	2	1913	11/2/1913
399	HY1913	360	11	3	1913	11/3/1913
400	HY1913	360	11	4	1913	11/4/1913
401	HY1913	515	11	5	1913	11/5/1913
402	HY1913	3250	11	6	1913	11/6/1913
403	HY1913	1780	11	7	1913	11/7/1913
404	HY1913	1180	11	8	1913	11/8/1913
405	HY1913	4240	11	9	1913	11/9/1913
406	HY1913	2990	11	10	1913	11/10/1913
407	HY1913	1680	11	11	1913	11/11/1913
408	HY1913	1580	11	12	1913	11/12/1913
409	HY1913	1780	11	13	1913	11/13/1913
410	HY1913	2990	11	14	1913	11/14/1913
411	HY1913	2470	11	15	1913	11/15/1913
412	HY1913	2110	11	16	1913	11/16/1913
413	HY1913	1260	11	17	1913	11/17/1913
414	HY1913	1220	11	18	1913	11/18/1913
415	HY1913	1180	11	19	1913	11/19/1913
416	HY1913	1140	11	20	1913	11/20/1913
417	HY1913	1020	11	21	1913	11/21/1913
418	HY1913	980	11	22	1913	11/22/1913
419	HY1913	905	11	23	1913	11/23/1913
420	HY1913	905	11	24	1913	11/24/1913
421	HY1913	905	11	25	1913	11/25/1913
422	HY1913	835	11	26	1913	11/26/1913
423	HY1913	835	11	27	1913	11/27/1913
424	HY1913	765	11	28	1913	11/28/1913
425	HY1913	835	11	29	1913	11/29/1913
426	HY1913	800	11	30	1913	11/30/1913
427	HY1913	835	12	1	1913	12/1/1913
428	HY1913	835	12	2	1913	12/2/1913
429	HY1913	765	12	3	1913	12/3/1913
430	HY1913	700	12	4	1913	12/4/1913
431	HY1913	668	12	5	1913	12/5/1913
432	HY1913	635	12	6	1913	12/6/1913
433	HY1913	635	12	7	1913	12/7/1913
434	HY1913	605	12	8	1913	12/8/1913
435	HY1913	515	12	9	1913	12/9/1913
436	HY1913	488	12	10	1913	12/10/1913
437	HY1913	460	12	11	1913	12/11/1913
438	HY1913	488	12	12	1913	12/12/1913
439	HY1913	732	12	13	1913	12/13/1913
440	HY1913	905	12	14	1913	12/14/1913
441	HY1913	2000	12	15	1913	12/15/1913
442	HY1913	2000	12	16	1913	12/16/1913
443	HY1913	1440	12	17	1913	12/17/1913
444	HY1913	1580	12	18	1913	12/18/1913
445	HY1913	1390	12	19	1913	12/19/1913
446	HY1913	1340	12	20	1913	12/20/1913
447	HY1913	1140	12	21	1913	12/21/1913
448	HY1913	1180	12	22	1913	12/22/1913
449	HY1913	1140	12	23	1913	12/23/1913
450	HY1913	1140	12	24	1913	12/24/1913
451	HY1913	1020	12	25	1913	12/25/1913
452	HY1913	835	12	26	1913	12/26/1913
453	HY1913	765	12	27	1913	12/27/1913
454	HY1913	700	12	28	1913	12/28/1913
455	HY1913	732	12	29	1913	12/29/1913
456	HY1913	1100	12	30	1913	12/30/1913
457	HY1913	1100	12	31	1913	12/31/1913
458	HY1913	980	1	1	1913	1/1/1913
459	HY1913	980	1	2	1913	1/2/1913
460	HY1913	905	1	3	1913	1/3/1913
461	HY1913	905	1	4	1913	1/4/1913
462	HY1913	732	1	5	1913	1/5/1913
463	HY1913	635	1	6	1913	1/6/1913
464	HY1913	700	1	7	1913	1/7/1913
465	HY1913	765	1	8	1913	1/8/1913
466	HY1913	765	1	9	1913	1/9/1913
467	HY1913	700	1	10	1913	1/10/1913
468	HY1913	635	1	11	1913	1/11/1913
469	HY1913	635	1	12	1913	1/12/1913
470	HY1913	668	1	13	1913	1/13/1913
471	HY1913	732	1	14	1913	1/14/1913
472	HY1913	1140	1	15	1913	1/15/1913
473	HY1913	1020	1	16	1913	1/16/1913
474	HY1913	905	1	17	1913	1/17/1913
475	HY1913	1220	1	18	1913	1/18/1913
476	HY1913	1300	1	19	1913	1/19/1913
477	HY1913	1220	1	20	1913	1/20/1913
478	HY1913	1100	1	21	1913	1/21/1913
479	HY1913	980	1	22	1913	1/22/1913
480	HY1913	870	1	23	1913	1/23/1913
481	HY1913	835	1	24	1913	1/24/1913
482	HY1913	835	1	25	1913	1/25/1913
483	HY1913	905	1	26	1913	1/26/1913
484	HY1913	870	1	27	1913	1/27/1913
485	HY1913	870	1	28	1913	1/28/1913
486	HY1913	980	1	29	1913	1/29/1913
487	HY1913	1020	1	30	1913	1/30/1913
488	HY1913	1060	1	31	1913	1/31/1913
489	HY1913	1220	2	1	1913	2/1/1913
490	HY1913	1260	2	2	1913	2/2/1913
491	HY1913	1390	2	3	1913	2/3/1913
492	HY1913	1440	2	4	1913	2/4/1913
493	HY1913	1440	2	5	1913	2/5/1913
494	HY1913	1260	2	6	1913	2/6/1913
495	HY1913	1220	2	7	1913	2/7/1913
496	HY1913	1260	2	8	1913	2/8/1913
497	HY1913	1390	2	9	1913	2/9/1913
498	HY1913	1580	2	10	1913	2/10/1913
499	HY1913	1580	2	11	1913	2/11/1913
500	HY1913	1580	2	12	1913	2/12/1913
501	HY1913	1680	2	13	1913	2/13/1913
502	HY1913	1780	2	14	1913	2/14/1913
503	HY1913	1680	2	15	1913	2/15/1913
504	HY1913	2000	2	16	1913	2/16/1913
505	HY1913	2110	2	17	1913	2/17/1913
506	HY1913	2000	2	18	1913	2/18/1913
507	HY1913	2000	2	19	1913	2/19/1913
508	HY1913	1780	2	20	1913	2/20/1913
509	HY1913	1680	2	21	1913	2/21/1913
510	HY1913	1680	2	22	1913	2/22/1913
511	HY1913	1580	2	23	1913	2/23/1913
512	HY1913	1300	2	24	1913	2/24/1913
513	HY1913	1220	2	25	1913	2/25/1913
514	HY1913	1140	2	26	1913	2/26/1913
515	HY1913	1060	2	27	1913	2/27/1913
516	HY1913	1060	2	28	1913	2/28/1913
517	HY1913	1020	3	1	1913	3/1/1913
518	HY1913	1060	3	2	1913	3/2/1913
519	HY1913	1060	3	3	1913	3/3/1913
520	HY1913	1060	3	4	1913	3/4/1913
521	HY1913	1100	3	5	1913	3/5/1913
522	HY1913	1220	3	6	1913	3/6/1913
523	HY1913	1680	3	7	1913	3/7/1913
524	HY1913	2000	3	8	1913	3/8/1913
525	HY1913	2470	3	9	1913	3/9/1913
526	HY1913	2990	3	10	1913	3/10/1913
527	HY1913	2990	3	11	1913	3/11/1913
528	HY1913	2470	3	12	1913	3/12/1913
529	HY1913	2230	3	13	1913	3/13/1913
530	HY1913	2000	3	14	1913	3/14/1913
531	HY1913	1580	3	15	1913	3/15/1913
532	HY1913	1480	3	16	1913	3/16/1913
533	HY1913	1680	3	17	1913	3/17/1913
534	HY1913	1890	3	18	1913	3/18/1913
535	HY1913	1890	3	19	1913	3/19/1913
536	HY1913	1780	3	20	1913	3/20/1913
537	HY1913	1780	3	21	1913	3/21/1913
538	HY1913	1580	3	22	1913	3/22/1913
539	HY1913	1580	3	23	1913	3/23/1913
540	HY1913	1390	3	24	1913	3/24/1913
541	HY1913	1220	3	25	1913	3/25/1913
542	HY1913	1300	3	26	1913	3/26/1913
543	HY1913	1300	3	27	1913	3/27/1913
544	HY1913	1580	3	28	1913	3/28/1913
545	HY1913	1780	3	29	1913	3/29/1913
546	HY1913	2350	3	30	1913	3/30/1913
547	HY1913	2990	3	31	1913	3/31/1913
548	HY1913	3250	4	1	1913	4/1/1913
549	HY1913	2990	4	2	1913	4/2/1913
550	HY1913	2990	4	3	1913	4/3/1913
551	HY1913	2600	4	4	1913	4/4/1913
552	HY1913	5000	4	5	1913	4/5/1913
553	HY1913	4390	4	6	1913	4/6/1913
554	HY1913	3520	4	7	1913	4/7/1913
555	HY1913	2990	4	8	1913	4/8/1913
556	HY1913	2730	4	9	1913	4/9/1913
557	HY1913	2990	4	10	1913	4/10/1913
558	HY1913	2230	4	11	1913	4/11/1913
559	HY1913	4090	4	12	1913	4/12/1913
560	HY1913	4390	4	13	1913	4/13/1913
561	HY1913	3800	4	14	1913	4/14/1913
562	HY1913	2990	4	15	1913	4/15/1913
563	HY1913	2730	4	16	1913	4/16/1913
564	HY1913	2230	4	17	1913	4/17/1913
565	HY1913	3250	4	18	1913	4/18/1913
566	HY1913	3250	4	19	1913	4/19/1913
567	HY1913	3250	4	20	1913	4/20/1913
568	HY1913	3660	4	21	1913	4/21/1913
569	HY1913	3660	4	22	1913	4/22/1913
570	HY1913	3520	4	23	1913	4/23/1913
571	HY1913	4090	4	24	1913	4/24/1913
572	HY1913	4690	4	25	1913	4/25/1913
573	HY1913	5320	4	26	1913	4/26/1913
574	HY1913	4690	4	27	1913	4/27/1913
575	HY1913	3800	4	28	1913	4/28/1913
576	HY1913	3250	4	29	1913	4/29/1913
577	HY1913	2990	4	30	1913	4/30/1913
578	HY1913	2470	5	1	1913	5/1/1913
579	HY1913	2230	5	2	1913	5/2/1913
580	HY1913	2350	5	3	1913	5/3/1913
581	HY1913	2860	5	4	1913	5/4/1913
582	HY1913	3520	5	5	1913	5/5/1913
583	HY1913	4690	5	6	1913	5/6/1913
584	HY1913	4690	5	7	1913	5/7/1913
585	HY1913	5320	5	8	1913	5/8/1913
586	HY1913	7450	5	9	1913	5/9/1913
587	HY1913	5320	5	10	1913	5/10/1913
588	HY1913	4390	5	11	1913	5/11/1913
589	HY1913	3800	5	12	1913	5/12/1913
590	HY1913	4390	5	13	1913	5/13/1913
591	HY1913	4390	5	14	1913	5/14/1913
592	HY1913	4390	5	15	1913	5/15/1913
593	HY1913	3940	5	16	1913	5/16/1913
594	HY1913	4390	5	17	1913	5/17/1913
